SMILES,pAct
CC(=O)Nc1cccc(C2CCN(CCCn3c(-c4ccc(C#N)cc4)nc4ccccc43)CC2)c1,7.79588
CC(=O)Nc1cccc(C2CCN(CCCn3c(-c4ccc(Cl)cc4Cl)nc4ccccc43)CC2)c1,8.522879
CC(=O)Nc1cccc(C2CCN(CCCn3c(-c4ccc(Cl)c(Cl)c4)nc4ccccc43)CC2)c1,7.619789
CC(=O)Nc1cccc(C2CCN(CCCn3c(-c4ccc(Cl)cc4F)nc4ccccc43)CC2)c1,9.0
CC(=O)Nc1cccc(C2CCN(CCCn3c(-c4ccc(F)c(F)c4)nc4ccccc43)CC2)c1,8.39794
CC(=O)Nc1ccccc1C1CCN(CCCn2c(-c3ccc(Cl)cc3)nc3ccccc32)CC1,5.221849
CC(=O)Nc1ccc(C2CCN(CCCn3c(-c4ccc(Cl)cc4)nc4ccccc43)CC2)cc1,5.269218
CC(C)C(=O)Nc1cccc(C2CCN(CCCn3c(-c4ccc(Cl)cc4)nc4ccccc43)CC2)c1,8.30103
O=C(Nc1cccc(C2CCN(CCCn3c(-c4ccc(Cl)cc4)nc4ccccc43)CC2)c1)c1ccccc1,7.721246
CN(C)C1CCN(c2ccc(NC(=O)c3ccc(-c4ccccc4)cc3)cc2)C1,8.283997
CCCN1CCC(CNC(=O)Nc2cc(Cl)cc(Cl)c2)(c2ccc(-c3cccc(C#N)c3)cc2)CC1,9.508638
CC(C)N1CCC(CNC(=O)Nc2cc(Cl)cc(Cl)c2)(c2ccc(-c3cccc(C#N)c3)cc2)CC1,9.346787
N#Cc1cccc(-c2ccc(C3(CNC(=O)Nc4cc(Cl)cc(Cl)c4)CCN(CC4CC4)CC3)cc2)c1,9.769551
CN1CCC(CNC(=O)Nc2cc(Cl)cc(Cl)c2)(c2ccc(-c3cccc(C#N)c3)cc2)CC1,8.853872
O=C(NCC(CCN1CCC(N2CCCCC2)CC1)c1ccc(Cl)c(Cl)c1)Nc1ccc(C(F)(F)F)cc1,5.962592
Nc1nc(NC[C@H]2CC[C@H](CNS(=O)(=O)c3cccc4ccccc34)CC2)nc2ccccc12,5.455932
CN(C)CCC(CNC(=O)Nc1ccccc1)c1ccc(-c2cccc(C#N)c2)cc1,8.602408
CN(C)CCC(CNC(=O)Nc1ccc(Cl)cc1)c1ccc(-c2cccc(C#N)c2)cc1,8.036212
N#Cc1ccc(-c2ccc(C(CCNC3CCCC3)CNC(=O)Nc3cc(Cl)cc(Cl)c3)cc2)cc1,7.337242
O=C(NCC(CCN1CCC(N2CCCCC2)CC1)c1ccc(Cl)c(Cl)c1)Nc1ccc(F)c(Cl)c1,7.0
O=C(NCC(CCNC1CCCC1)c1ccc(-c2ccncc2)cc1)Nc1cc(Cl)cc(Cl)c1,6.91364
CN(C)c1nc(NC2CCC(NCc3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,7.455932
CN1CCC(N2CCC(N(C)C(=O)N3CCC(N(C)C(=O)c4ccc(-c5ccc(C(F)(F)F)cc5)cc4)C3)C2)CC1,7.080922
Cn1c(CN2CCC(CNC(=O)Nc3ccccc3F)(c3ccc(-c4cccnc4)cc3)CC2)nc2ccccc21,7.008774
CN(C(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C1CCN(C(=O)N(C)C2CCN(C3CCC(C)(C)CC3)C2)C1,7.508638
COc1ccc(-c2ccc(C(=O)Nc3ccc(N4CCC(N(C)C)C4)cc3)cn2)cc1,7.79588
O=C(Cc1ccc(OCc2ccccc2)cc1)Nc1cccc2nn(CCN3CCCC3)cc12,7.383
CN1CCC(N(C)C(=O)N2CCC(N(C)C(=O)c3ccc(-c4ccc(C(F)(F)F)cc4)cc3)C2)C1,7.244125
CN(C(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C1CCN(C(=O)N(C)C2CCN(CCO)C2)C1,7.017729
CN1CCC(N(C)C(=O)CCCN(C)C(=O)c2ccc(-c3ccccc3)cc2)C1,6.847712
CN(C)C1CCN(c2ccc(NC(=O)c3ccc(N4CCCCC4)nc3)cc2)C1,5.619789
CN1CCC(CNC(=O)Cc2cc(Cl)cc(Cl)c2)(c2ccc(-c3cccc(C#N)c3)cc2)CC1,6.785156
CN(C)CC1CCc2cc(NC(=O)c3ccc(-c4ccc(F)cc4)cc3)ccc2C1,7.772789
CCN1CCN(c2ccc(C(=O)Nc3ccc(N4CCC(N(C)C)C4)cc3)cn2)CC1,5.0
CN(Cc1ccccc1)C1CCN(c2ccc(NC(=O)c3ccc(-c4ccccc4)cc3)cc2)C1,7.508638
CN(C)C1CCN(c2ccc(NC(=O)NCCCc3ccccc3)cc2)C1,7.366532
CN(C(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C1CCN(C(=O)N(C)C2CCN(CCS(=O)(=O)N3CCCC3)C2)C1,7.086186
CN(C(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C1CCN(C(=O)N(C)C2CCN(CCOc3ccc(Cl)cc3)C2)C1,7.744727
CN(C)C1CCN(c2ccc(NC(=O)c3ccc(-c4cccs4)cc3)cc2)C1,7.468521
CN(C)C1CCN(c2ccc(NC(=O)CCCC(=O)c3ccc(Cl)cc3)cc2)C1,7.886057
COCCN1CCC(CNC(=O)Nc2cc(Cl)cc(Cl)c2)(c2ccc(-c3cccc(C#N)c3)cc2)CC1,9.387216
O=C(NCC(CCN1CCC(N2CCCCC2)CC1)c1ccc(Cl)c(Cl)c1)Nc1ccc(F)c(F)c1,6.619789
CN(C)C1CCN(c2ccc(NC(=O)c3ccc4c(c3)C(=O)c3ccccc3-4)cc2)C1,5.0
CCN(C)C1CCN(c2ccc(NC(=O)c3ccc(-c4ccccc4)cc3)cc2)C1,8.229148
O=C(Cc1ccc(OCc2ccccc2)cc1)Nc1ccc2cn(CCN3CCCC3)nc2c1,6.835647
CN(C(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C1CCN(C(=O)N(C)C2CCNC2)C1,7.19382
O=C(NCC(CCN1CCC(N2CCCCC2)CC1)c1ccc(Cl)c(Cl)c1)Nc1cccc(C(F)(F)F)c1,6.688246
CN1CCC(CNS(=O)(=O)c2cc(Cl)cc(Cl)c2)(c2ccc(-c3cccc(C#N)c3)cc2)CC1,6.551294
CN(C)C1CCN(c2ccc(NC(=O)C3CCC(c4ccc(Cl)cc4)CC3)cc2)C1,7.920819
CCC(C)N1CCC(CNC(=O)Nc2cc(Cl)cc(Cl)c2)(c2ccc(-c3cccc(C#N)c3)cc2)CC1,7.886057
O=C(NCC(CCNC1CCCC1)c1ccc(-c2ccccc2)cc1)Nc1cc(Cl)cc(Cl)c1,7.30103
CN(C)CCC(CNC(=O)Nc1cc(Cl)cc(Cl)c1)c1ccc(-c2cccc(C#N)c2)cc1,8.327902
CN(C)C1CCN(c2ccc(NC(=O)c3ccc(-c4ccccc4)nc3)cc2)C1,6.958607
CN(CC1CC1)C1CCN(c2ccc(NC(=O)c3ccc(-c4ccccc4)cc3)cc2)C1,8.259637
CN1CCC(CNC(=O)Nc2ccccc2)(c2ccc(-c3cccc(C#N)c3)cc2)CC1,8.657577
CN(Cc1ccccn1)C1CCN(c2ccc(NC(=O)c3ccc(-c4ccccc4)cc3)cc2)C1,6.886057
CCNCCC(CNC(=O)Nc1cc(Cl)cc(Cl)c1)c1ccc(-c2cccc(C#N)c2)cc1,8.366532
N#Cc1cccc(-c2ccc(C3(CNC(=O)Nc4cc(Cl)cc(Cl)c4)CCN(C4CCCCC4)CC3)cc2)c1,8.920819
CNCCC(CNC(=O)Nc1cc(Cl)cc(Cl)c1)c1ccc(-c2cccc(C#N)c2)cc1,8.585027
O=C(Cc1ccc(OCc2ccccc2)cc1)Nc1ccc2cnn(CCN3CCCC3)c2c1,8.853872
O=C(Cc1ccc(OCc2ccccc2)cc1)Nc1ccc2nn(CCN3CCCC3)cc2c1,5.702239
CN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)(c2ccc(-c3cccc(C#N)c3)cc2)CC1,6.809668
CN(C)C1CCN(c2ccc(NC(=O)c3ccc(Oc4ccccc4)cc3)cc2)C1,5.0
CN(C)c1nc(N[C@H]2CC[C@@H](NC(=O)c3cccc(Cl)c3)CC2)nc2ccccc12,8.346787
CC(=O)N(C)C1CCN(c2ccc(NC(=O)c3ccc(-c4ccccc4)cc3)cc2)C1,5.522879
CN(C)c1nc(N[C@H]2CC[C@@H](NS(=O)(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,7.080922
Cc1cccc(NC(=O)NCC(CCN2CCC(N3CCCCC3)CC2)c2ccc(Cl)c(Cl)c2)c1,5.167491
O=C(Cc1ccc(OCc2ccccc2)cc1)Nc1ccc2c(cnn2CCN2CCCC2)c1,6.253366
CN(C)C1CCN(c2ccc(NC(=O)C3CCC(c4ccccc4)CC3)cc2)C1,7.853872
CN(C(=O)CCCC(=O)c1ccc(Cl)cc1)C1CCN(C(=O)N(C)C2CCN(CCCc3ccccc3)C2)C1,7.318759
CN(C(=O)COc1ccc(C(C)(C)C)cc1)C1CCN(C(=O)N(C)C2CCN(CCCc3ccc(Cl)cc3)C2)C1,7.173925
Cc1cccc(C(=O)N[C@H]2CC[C@@H](Nc3nc(N(C)C)c4ccccc4n3)CC2)c1,8.337242
O=C(NCC1(c2ccc(-c3cccnc3)cc2)CCN(S(=O)(=O)c2ccccc2)CC1)Nc1ccccc1F,6.337242
CN(C)c1nc(N[C@H]2CC[C@@H](NC(=O)c3cccc(C#N)c3)CC2)nc2ccccc12,8.0
CCCCN1CCC(N(C)C(=O)N2CCC(N(C)C(=O)c3ccc(-c4ccc(C(F)(F)F)cc4)cc3)C2)C1,7.19382
CN(C)c1nc(NC2CCC(NC(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,6.79588
CN(C)c1nc(N[C@H]2CC[C@@H](CNS(=O)(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,6.853872
CN(C)c1nc(NC2CCN(C(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,5.920819
CN(C)c1nc(N[C@H]2CC[C@@H](NC(=O)c3cccc([N+](=O)[O-])c3)CC2)nc2ccccc12,8.167491
CN(C)c1nc(NC2CCC(CNC(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,7.102373
CN(C)c1nc(NC2CCC(CNCc3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,8.309804
CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2ccc(Oc3ccccc3)cc2)cc1,5.455932
COc1ccc(-c2ccc(C(=O)N(C)C3CCN(C(=O)N(C)C4CCN(C5CCC(C)(C)CC5)C4)C3)cc2)nn1,5.981716
CN(C)c1nc(N[C@H]2CC[C@@H](NC(=O)c3cccc(C(F)(F)F)c3)CC2)nc2ccccc12,7.823909
CN(C)c1nc(NCC2CCC(CN(C)S(=O)(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,5.236572
CN(CC1=Cc2ccc(NC(=O)c3ccc(-c4ccc(Cl)cc4)cc3)cc2CC1)c1ccccc1,7.958607
CN(C(=O)c1ccc(Oc2ccc(F)cc2)cc1)C1CCN(C(=O)N(C)C2CCN(CCCc3ccc(Cl)cc3)C2)C1,8.275724
Nc1ccc2cccc(OC3CCN(c4ccc5c(c4)OC(F)(F)O5)C3)c2n1,9.045757
CN(C)CC1CCc2cc(NC(=O)c3ccc(-c4ccccc4)cc3)ccc2C1,7.119186
CN(C)CC1CCc2cc(NC(=O)c3ccccc3)ccc2C1,5.0
CN(C)CC1CCc2cc(NC(=O)c3ccccc3-c3ccccc3)ccc2C1,5.0
CN(C)CC1CCc2cc(NC(=O)c3cccc(-c4ccccc4)c3)ccc2C1,5.0
CN(C)CC1CCc2cc(NC(=O)c3ccc(-c4ccccc4Cl)cc3)ccc2C1,7.769551
CN(C)CC1CCc2cc(NC(=O)c3ccc(-c4cccc(Cl)c4)cc3)ccc2C1,6.853872
CN(C)CC1CCc2cc(NC(=O)c3ccc(-c4ccc(Cl)cc4)cc3)ccc2C1,8.400059
Cc1ccc(-c2ccc(C(=O)Nc3ccc4c(c3)CCC(CN(C)C)C4)cc2)cc1,8.075721
CCc1ccc(-c2ccc(C(=O)Nc3ccc4c(c3)CCC(CN(C)C)C4)cc2)cc1,7.721246
CCCc1ccc(-c2ccc(C(=O)Nc3ccc4c(c3)CCC(CN(C)C)C4)cc2)cc1,7.075721
CN(C)CC1CCc2cc(NC(=O)c3ccc(-c4ccc(-c5ccccc5)cc4)cc3)ccc2C1,5.886057
COc1ccc(-c2ccc(C(=O)Nc3ccc4c(c3)CCC(CN(C)C)C4)cc2)cc1,7.769551
CN(C)CC1CCc2cc(NC(=O)c3ccc(-c4ccc(C(=O)O)cc4)cc3)ccc2C1,6.638272
CN(C)CC1CCc2cc(NC(=O)c3ccc(-c4ccc(N)cc4)cc3)ccc2C1,6.455932
CN(C)CC1CCc2cc(NC(=O)c3ccc(-c4ccc(C#N)cc4)cc3)ccc2C1,6.420216
CN(C)CC1CCc2cc(NCc3ccc(-c4ccccc4)cc3)ccc2C1,6.0
CN(C)CC1CCc2cc(NS(=O)(=O)c3ccc(-c4ccccc4)cc3)ccc2C1,6.0
CN(C)CC1CCc2cc(OC(=O)c3ccc(-c4ccccc4)cc3)ccc2C1,6.721246
CN(C)CC1=Cc2ccc(NC(=O)c3ccc(-c4ccc(Cl)cc4)cc3)cc2CC1,8.744727
CON(C)CC1=Cc2ccc(NC(=O)c3ccc(-c4ccc(Cl)cc4)cc3)cc2CC1,6.420216
CCN(CC)CC1=Cc2ccc(NC(=O)c3ccc(-c4ccc(Cl)cc4)cc3)cc2CC1,8.004365
CN(CCc1ccccc1)CC1=Cc2ccc(NC(=O)c3ccc(-c4ccc(Cl)cc4)cc3)cc2CC1,8.130768
O=C(Nc1ccc2c(c1)CCC(CN1CCOCC1)=C2)c1ccc(-c2ccc(Cl)cc2)cc1,8.075721
O=C(Nc1ccc2c(c1)CCC(CN1CCCC1)=C2)c1ccc(-c2ccc(Cl)cc2)cc1,8.853872
O=C(Nc1ccc2c(c1)CCC(CN1CCCCC1)=C2)c1ccc(-c2ccc(Cl)cc2)cc1,8.721246
CN1CCN(CC2=Cc3ccc(NC(=O)c4ccc(-c5ccc(Cl)cc5)cc4)cc3CC2)CC1,8.552842
CN(CC1=Cc2ccc(NC(=O)c3ccc(-c4ccc(Cl)cc4)cc3)cc2CC1)C(=O)OC(C)(C)C,6.853872
CC(=O)N(C)CC1=Cc2ccc(NC(=O)c3ccc(-c4ccc(Cl)cc4)cc3)cc2CC1,8.167491
CCC(=O)N(C)CC1=Cc2ccc(NC(=O)c3ccc(-c4ccc(Cl)cc4)cc3)cc2CC1,8.337242
CCOC(=O)N(C)CC1=Cc2ccc(NC(=O)c3ccc(-c4ccc(Cl)cc4)cc3)cc2CC1,7.30103
CCNC(=O)N(C)CC1=Cc2ccc(NC(=O)c3ccc(-c4ccc(Cl)cc4)cc3)cc2CC1,7.481486
O=C(Nc1ccc2c(c1)CCC(CN1CCCC1)=C2)c1ccc(-c2ccccc2)cc1,8.19382
Cc1ccc(-c2ccc(C(=O)Nc3ccc4c(c3)CCC(CN3CCCC3)=C4)cc2)cc1,8.79588
COc1ccc(-c2ccc(C(=O)Nc3ccc4c(c3)CCC(CN3CCCC3)=C4)cc2)cc1,8.657577
O=C(Nc1ccc2c(c1)CCC(CN1CCCC1)=C2)c1ccc(-c2ccc(F)cc2)cc1,8.721246
CN(C(=O)c1cnc(-c2ccc(C(F)(F)F)cc2)s1)C1CCN(C(=O)N(C)C2CCN(C3CCC(C)(C)CC3)C2)C1,6.341035
COc1cc(NC(=O)Nc2ccccc2Oc2ccccc2)ccc1C(=O)NCCCN1CCCCC1,5.0
CN(C)c1nc(N[C@H]2CC[C@@H](NC(=O)c3ccc(F)c(F)c3)CC2)nc2ccccc12,8.275245
CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2ccc(C(=O)C(F)(F)F)cc2)cc1OC,5.229148
CN(Cc1ccc(Br)cc1OC(F)(F)F)CC1CCC(CNc2nc(N(C)C)c3ccccc3n2)CC1,5.251812
Nc1ccc2cccc(OCCCNC(=O)c3cccc(Cl)c3)c2n1,9.39794
CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2ccc(Cl)c(Cl)c2)cc1OC,6.148742
COc1cc(NC(=O)Nc2ccc(Oc3ccccc3)cc2)ccc1C(=O)NCCCN1CCCCC1,7.30103
N#Cc1cccc(C(=O)NCCCOc2cccc3ccc(NCc4ccc(-c5ccc(Cl)cc5)o4)nc23)c1,8.69897
COc1cc(NC(=O)c2ccc(-c3ccccc3)cc2)ccc1C(=O)NC1CCN(Cc2ccccc2)CC1,6.886057
Cc1cc(N2CCOCC2)nc2ccc(NC(=O)COc3ccc(C(F)(F)F)cc3)cc12,6.906578
CCN1CCCC1CNC(=O)c1ccc(NC(=O)Nc2ccc(Oc3ccccc3)cc2)cc1OC,6.275724
COc1cccc(CNCC(C)Oc2cccc3ccc(N)nc23)c1,9.0
Cc1cc(N2CCCC2)nc2ccc(NC(=O)COc3ccc(C(F)(F)F)cc3)cc12,7.823909
CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2ccccc2)cc1OC,4.0
CC(=O)Nc1ccc(CN2CC[C@H](Oc3cccc4ccc(N)nc34)C2)cc1,7.045757
CC(CC(C)(C)C)Oc1cccc2ccc(N3CCCCC3)nc12,5.69897
CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2ccc(OC(F)(F)F)cc2Br)cc1OC,5.055517
COc1cc(NC(=O)c2ccc(Cc3ccccc3)cc2)ccc1OCCN(C(C)C)C(C)C,7.25119
Nc1ccc2cccc(OCCCNC(=O)Nc3ccc4c(c3)OCO4)c2n1,8.30103
Cc1cc(N2CCN(C)CC2)nc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cc12,7.769741
CC(CNCc1ccccc1)Oc1cccc2ccc(N)nc12,7.0
CC(CC(C)(C)C)Oc1cccc2ccc(NCC3CC3)nc12,5.69897
COc1cc(NC(=O)Nc2cccc(Oc3ccccc3)c2)ccc1C(=O)NCCCN1CCCCC1,7.69897
Nc1ccc2cccc(OCCCNC(=O)c3ccc4c(c3)OCO4)c2n1,8.154902
CCN(CC)CCNC(=O)c1ccc(NC(=O)c2ccc(-c3ccccc3)cc2)cc1OC,6.431798
COc1cccc(C(=O)NCCCOc2cccc3ccc(N)nc23)c1,8.69897
CC(C)Cc1ccc(N2CCC(Oc3cccc4ccc(NCC5CC5)nc34)C2)cc1,6.826814
O=C(CNC(=O)OCc1ccccc1)NCC(CCCN1CCC(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,8.30103
CCN1CCCC1CNC(=O)c1ccc(NC(=O)Nc2ccc(Oc3ccccc3)cc2)cc1,6.60206
CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2ccc(C#N)cc2)cc1OC,5.49485
Nc1ccc2cccc(OCCCNC(=O)Nc3cccc(Cl)c3)c2n1,9.045757
CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2cccc(OC(F)(F)F)c2)cc1OC,5.60206
Nc1ccc2cccc(O[C@H]3CCN(C(=O)c4ccc5c(c4)OCO5)C3)c2n1,6.136677
COc1cc(NC(=O)Nc2cccc(Nc3ccccc3)c2)ccc1C(=O)NCCCN1CCCCC1,8.091515
CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2ccc(F)c(Cl)c2)cc1OC,5.408935
CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2ccc(C(C)=O)cc2)cc1OC,4.886057
CCN(CC)CCNC(=O)c1ccc(N(C)C(=O)N(C)c2ccc(Oc3ccccc3)cc2)cc1OC,4.0
CC(CN1CCCCC1)Oc1cccc2ccc(N)nc12,7.39794
CC(C)(C)c1ccc(S(=O)(=O)N2CC[C@H](Oc3cccc4ccc(N)nc34)C2)cc1,6.677781
CC(CC(C)(C)C)Oc1cccc2ccc(NCc3ccc(-c4ccccc4Cl)o3)nc12,7.221849
CCN(CC)CCNC(=O)c1ccc(-c2noc(-c3ccc(Oc4ccccc4)cc3)n2)cc1,5.610834
CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2cc(OC)cc(OC)c2)cc1OC,4.744727
CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2ccc(Oc3ccccc3)cc2)cc1OC,6.49827
COc1cc(NC(=O)c2ccc(-c3ccccc3)cc2)ccc1C(=O)NCCCN(C)C,6.19382
N#Cc1cccc(C(=O)NCCCOc2cccc3ccc(N)nc23)c1,8.522879
CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2ccc(SC(F)(F)F)cc2)cc1OC,6.69897
CC(CNC1CCCC1)Oc1cccc2ccc(N)nc12,7.522879
CCC(c1ccccc1)N1CCC(Oc2cccc3ccc(N)nc23)C1,7.688246
CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2ccc(OC(F)(F)F)cc2)cc1,7.221849
CCN(CC)CCNC(=O)c1ccc(NC(=O)N(C)c2ccc(Oc3ccccc3)cc2)cc1OC,5.236572
CN(C)c1ccc2cccc(OC3CCN(c4ccc5c(c4)OCO5)C3)c2n1,5.69897
Cc1cc(N2CCN(C)CC2)nc2ccc(NC(=O)COc3ccc(Cl)cc3)cc12,7.228781
COc1cc(NC(=O)Nc2ccc(-c3ccccc3)cc2)ccc1C(=O)NCCCN(C)C,5.435348
CC(CC(C)(C)C)Oc1cccc2ccc(N(C)C)nc12,5.69897
CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2ccc(F)cc2)cc1OC,4.801343
CCN(CC)CCNC(=O)c1ccc(N2CCN(c3ccc(Oc4ccccc4)cc3)C2=O)cc1OC,4.0
CCN1CCN(c2cc(C)c3cc(NC(=O)C(C)Oc4ccc(Cl)cc4Cl)ccc3n2)CC1,6.638272
CNCC1=Cc2ccc(NC(=O)c3ccc(-c4ccc(Cl)cc4)cc3)cc2CC1,8.259637
CC(CN1CCOCC1)Oc1cccc2ccc(N)nc12,7.09691
COCC1=C(C(=O)OC)[C@H](c2ccc(F)c(F)c2)N(C(=O)NCCCN2CCC(c3cccc(NC(C)=O)c3)CC2)C(=O)N1,8.522879
COc1cc(NC(=O)c2ccc(Oc3ccccc3)cc2)ccc1C(=O)NCCCN(C)C,5.716699
Nc1ccc2cccc(O[C@@H]3CCN(Cc4ccc5c(c4)OCO5)C3)c2n1,7.154902
COc1ccccc1-c1ccc(CC(=O)NC2CCN(Cc3ccc4c(c3)OCO4)CC2)cc1,7.045757
O=C(Cc1ccccc1)NC1CCN(C/C=C/c2ccccc2)CC1,5.0
O=C(NC1CCCN(Cc2ccc3c(c2)OCO3)C1)c1cccc(Cl)c1,6.958607
CCN1CCN(c2cc(C)c3cc(NC(=O)COc4ccc(Cl)cc4)ccc3n2)CC1,7.590228
CCN1CCN(c2cc(C)c3cc(NC(=O)CCc4ccc(OC)cc4)ccc3n2)CC1,6.368502
CC(C)C(=O)N1CCC(N(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)c2ccc(-c3cccc(C#N)c3)cc2)CC1,6.427128
O=C(NC1CCN(C/C=C/c2ccccc2)CC1)c1ccccc1,5.187087
COc1cc(CC(=O)NC2CCN(Cc3ccc4c(c3)OCO4)CC2)cc(OC)c1,5.982967
O=C(NC1CCCN(Cc2ccc3c(c2)OCO3)C1)c1cccc(OC(F)(F)F)c1,7.045757
Cc1cccc(C)c1-c1ccc(C(=O)N(C)[C@H]2CCN(C(=O)N(C)[C@@H]3CCN(C)C3)C2)s1,6.508638
COc1ccc(CNC(=O)NC2CCN(Cc3ccc4c(c3)OCO4)CC2)cc1,6.29243
COc1cccc(C(=O)NC2CCCN(Cc3ccc4c(c3)OCO4)C2)c1,7.30103
CCN(CC)CCNC(=O)c1ccc(NC(=O)c2ccc(Oc3ccccc3)cc2)cc1OC,5.705534
CC(C)Cc1ccc(N2CCC(Oc3cccc4ccc(N)nc34)C2)cc1,8.920819
CN(C)CCNC(=O)c1ccc(NC(=O)c2ccc(-c3ccccc3)cc2)cc1,4.0
CN1CC[C@H](N(C)C(=O)N2CC[C@H](N(C)C(=O)c3ccc(-c4ccc(C(F)(F)F)cc4)s3)C2)C1,7.853872
COc1cccc(-c2ccc(CC(=O)NC3CCN(Cc4ccc5c(c4)OCO5)CC3)cc2)c1,7.69897
CCc1ccc(-c2ccc(C(=O)N(C)[C@H]3CCN(C(=O)N(C)[C@@H]4CCN(C)C4)C3)s2)cc1,9.0
CCN1CCN(c2cc(C)c3cc(NC(=O)CSc4ccncc4)ccc3n2)CC1,5.086186
O=C(Nc1ccc(Oc2ccccc2)cc1)Nc1ccc(C(=O)NCCN2CCN(Cc3ccccc3)CC2)cc1,6.853872
CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2cccc(SC)c2)cc1OC,5.327902
COc1cc(NC(=O)Nc2cccc(Oc3ccccc3)c2)ccc1C(=O)NCCCN1CCOCC1,7.154902
CC(C)c1ccc(CNCCCOc2cccc3ccc(N)nc23)cc1,8.0
COc1cc(NC(=O)c2ccc(-c3ccccc3)cc2)ccc1C(=O)NCCN(C)C,5.617983
COc1cccc(C(=O)NC2CCN(C/C=C/c3ccccc3)CC2)c1,7.30103
CCOc1ccc(-c2ccc(C(=O)N(C)[C@H]3CCN(C(=O)N(C)[C@@H]4CCN(C)C4)C3)s2)c(Cl)c1,8.69897
O=C(NC1CCN(C/C=C/c2ccccc2)CC1)c1cscn1,5.284833
CCN1CCN(c2cc(C)c3cc(NC(=O)COc4cccc(C)c4)ccc3n2)CC1,5.180456
COc1cccc(S(=O)(=O)NC2CCN(Cc3ccc4c(c3)OCO4)CC2)c1,5.709965
N#Cc1cccc(-c2ccc(CC(=O)NC3CCN(Cc4ccc5c(c4)OCO5)CC3)cc2)c1,7.045757
O=C(NC1CCCN(Cc2ccc3c(c2)OCO3)C1)c1cc(O)cc(O)c1,5.366532
CN1CC[C@@H](N(C)C(=O)N2CC[C@H](N(C)C(=O)c3ccc(-c4ccc(N(C)C)cc4)s3)C2)C1,8.154902
CN1CC[C@@H](N(C)C(=O)N2CC[C@@H](N(C)C(=O)c3ccc(-c4ccc(C(F)(F)F)cc4)s3)C2)C1,6.823909
COc1cccc(-c2ccc(C(=O)N(C)[C@H]3CCN(C(=O)N(C)[C@@H]4CCN(C)C4)C3)s2)c1,6.045757
COc1cc(C(=O)N(C)C2CCN(Cc3ccc4c(c3)OCO4)C2)cc(OC)c1C,5.69897
COc1cccc(NC(=O)N(c2ccc(-c3cccc(C#N)c3)cc2)C2CCN(C3CCCC3)CC2)c1,7.008774
N#Cc1cccc(-c2ccc(N(C(=O)Nc3cccc(Cl)c3)C3CCN(C4CCCC4)CC3)cc2)c1,8.236572
Cc1cc(N2CCN(C)CC2)nc2ccc(NC(=O)COc3ccc(Cl)cc3Cl)cc12,7.93787
O=C(NC1CCCN(Cc2ccc3c(c2)OCO3)C1)c1cccc(Oc2ccccc2)c1,6.481486
CC(CNCc1ccsc1)Oc1cccc2ccc(N)nc12,8.0
CCN(CC)CCNC(=O)c1ccc(N(C)C(=O)Nc2ccc(Oc3ccccc3)cc2)cc1OC,6.267606
CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2ccc(C(F)(F)F)cc2)cc1OC,7.5
COc1cc(OC)cc(C(=O)NC2CCCN(Cc3ccc4c(c3)OCO4)C2)c1,8.0
N#Cc1cccc(-c2ccc(N(CCN3CC[C@H](O)C3)C(=O)Nc3ccc(C(F)(F)F)c(F)c3)cc2)c1,8.136677
